"time","output","temperature_room","temperature_labnode"
"2022-09-21 02:19:08+00",1377,294.64399999999995,304.89
"2022-09-21 02:19:10+00",1377,294.6228571428572,304.885
"2022-09-21 02:19:12+00",1377,294.62,304.91
"2022-09-21 02:19:14+00",1377,294.62,304.91
"2022-09-21 02:19:16+00",1377,294.63125,304.89
"2022-09-21 02:19:18+00",1377,294.6333333333333,304.9
"2022-09-21 02:19:20+00",1377,294.6325,304.91
"2022-09-21 02:19:22+00",1377,294.63571428571424,304.91
"2022-09-21 02:19:24+00",1377,294.62333333333333,304.91
"2022-09-21 02:19:26+00",1377,294.61833333333334,304.915
"2022-09-21 02:19:28+00",1377,294.6366666666667,304.915
"2022-09-21 02:19:30+00",1377,294.6275,304.91
"2022-09-21 02:19:32+00",1377,294.63999999999993,304.92
"2022-09-21 02:19:34+00",1377,294.63166666666666,304.915
"2022-09-21 02:19:36+00",1377,294.63599999999997,304.91
"2022-09-21 02:19:38+00",1377,294.622,304.91
"2022-09-21 02:19:40+00",1377,294.61400000000003,304.91
"2022-09-21 02:19:42+00",1377,294.6233333333334,304.91
"2022-09-21 02:19:44+00",1377,294.62166666666667,304.89
"2022-09-21 02:19:46+00",1377,294.62142857142857,304.885
"2022-09-21 02:19:48+00",1377,294.6285714285714,304.88
"2022-09-21 02:19:50+00",1377,294.61333333333334,304.885
"2022-09-21 02:19:52+00",1377,294.625,304.875
"2022-09-21 02:19:54+00",1377,294.61,304.865
"2022-09-21 02:19:56+00",1377,294.6166666666667,304.875
"2022-09-21 02:19:58+00",1377,294.616,304.875
"2022-09-21 02:20:00+00",1377,294.61,304.87
"2022-09-21 02:20:02+00",1377,294.61285714285714,304.89
"2022-09-21 02:20:04+00",1377,294.61,304.875
"2022-09-21 02:20:06+00",1377,294.62333333333333,304.87
"2022-09-21 02:20:08+00",1377,294.61428571428576,304.875
"2022-09-21 02:20:10+00",1377,294.61199999999997,304.87
"2022-09-21 02:20:12+00",1377,294.6116666666667,304.87
"2022-09-21 02:20:14+00",1377,294.62,304.87
"2022-09-21 02:20:16+00",1377,294.61833333333334,304.86
"2022-09-21 02:20:18+00",1377,294.62375,304.865
"2022-09-21 02:20:20+00",1377,294.6266666666667,304.87
"2022-09-21 02:20:22+00",1377,294.6225,304.865
"2022-09-21 02:20:24+00",1377,294.61800000000005,304.87
"2022-09-21 02:20:26+00",1377,294.63199999999995,304.855
"2022-09-21 02:20:28+00",1377,294.63571428571424,304.87
"2022-09-21 02:20:30+00",1377,294.63599999999997,304.855
"2022-09-21 02:20:32+00",1377,294.6333333333334,304.855
"2022-09-21 02:20:34+00",1377,294.6333333333333,304.855
"2022-09-21 02:20:36+00",1377,294.622,304.86
"2022-09-21 02:20:38+00",1377,294.63666666666666,304.865
"2022-09-21 02:20:40+00",1377,294.63166666666666,304.86
"2022-09-21 02:20:42+00",1377,294.62666666666667,304.855
"2022-09-21 02:20:44+00",1377,294.63999999999993,304.865
"2022-09-21 02:20:46+00",1377,294.63666666666666,304.865
"2022-09-21 02:20:48+00",1377,294.64000000000004,304.86
"2022-09-21 02:20:50+00",1377,294.635,304.865
"2022-09-21 02:20:52+00",1377,294.62142857142857,304.875
"2022-09-21 02:20:54+00",1377,294.63,304.865
"2022-09-21 02:20:56+00",1377,294.63166666666666,304.88
"2022-09-21 02:20:58+00",1377,294.64,304.87
"2022-09-21 02:21:00+00",1377,294.6233333333333,304.87
"2022-09-21 02:21:02+00",1377,294.6116666666667,304.87
"2022-09-21 02:21:04+00",1377,294.62,304.875
"2022-09-21 02:21:06+00",1377,294.62,304.87
"2022-09-21 02:21:08+00",1377,294.62399999999997,304.87
"2022-09-21 02:21:10+00",1377,294.62,304.87
"2022-09-21 02:21:12+00",1377,294.60999999999996,304.875
"2022-09-21 02:21:14+00",1377,294.62,304.87
"2022-09-21 02:21:16+00",1377,294.61,304.87
"2022-09-21 02:21:18+00",1377,294.61999999999995,304.865
"2022-09-21 02:21:20+00",1377,294.61400000000003,304.855
"2022-09-21 02:21:22+00",1377,294.6125,304.87
"2022-09-21 02:21:24+00",1377,294.61000000000007,304.86
"2022-09-21 02:21:26+00",1377,294.6125,304.86
"2022-09-21 02:21:28+00",1377,294.62600000000003,304.855
"2022-09-21 02:21:30+00",1377,294.62,304.865
"2022-09-21 02:21:32+00",1377,294.60714285714283,304.875
"2022-09-21 02:21:34+00",1377,294.61,304.855
"2022-09-21 02:21:36+00",1377,294.6125,304.85
"2022-09-21 02:21:38+00",1377,294.61400000000003,304.865
"2022-09-21 02:21:40+00",1377,294.61125000000004,304.85
"2022-09-21 02:21:42+00",1377,294.5971428571429,304.855
"2022-09-21 02:21:44+00",1377,294.605,304.85
"2022-09-21 02:21:46+00",1377,294.61199999999997,304.85
"2022-09-21 02:21:48+00",1377,294.605,304.84
"2022-09-21 02:21:50+00",1377,294.61,304.855
"2022-09-21 02:21:52+00",1377,294.60999999999996,304.845
"2022-09-21 02:21:54+00",1377,294.6057142857143,304.84
"2022-09-21 02:21:56+00",1377,294.60999999999996,304.835
"2022-09-21 02:21:58+00",1377,294.6066666666667,304.84
"2022-09-21 02:22:00+00",1377,294.6,304.835
"2022-09-21 02:22:02+00",1377,294.6033333333333,304.84000000000003
"2022-09-21 02:22:04+00",1377,294.6028571428571,304.835
"2022-09-21 02:22:06+00",1377,294.6133333333333,304.84
"2022-09-21 02:22:08+00",1377,294.61199999999997,304.83
"2022-09-21 02:22:10+00",1377,294.59857142857146,304.835
"2022-09-21 02:22:12+00",1377,294.59666666666664,304.83
"2022-09-21 02:22:14+00",1377,294.59714285714284,304.84
"2022-09-21 02:22:16+00",1377,294.6114285714285,304.84000000000003
"2022-09-21 02:22:18+00",1377,294.60600000000005,304.83
"2022-09-21 02:22:20+00",1377,294.60333333333335,304.84
"2022-09-21 02:22:22+00",1377,294.604,304.845
"2022-09-21 02:22:24+00",1377,294.60600000000005,304.85
"2022-09-21 02:22:26+00",1377,294.6166666666666,304.84
"2022-09-21 02:22:28+00",1377,294.616,304.845
"2022-09-21 02:22:30+00",1377,294.605,304.84
"2022-09-21 02:22:32+00",1377,294.60833333333335,304.85
"2022-09-21 02:22:34+00",1377,294.60833333333335,304.845
"2022-09-21 02:22:36+00",1377,294.63199999999995,304.85
"2022-09-21 02:22:38+00",1377,294.62600000000003,304.845
"2022-09-21 02:22:40+00",1377,294.61400000000003,304.85
"2022-09-21 02:22:42+00",1377,294.605,304.845
"2022-09-21 02:22:44+00",1377,294.616,304.855
"2022-09-21 02:22:46+00",1377,294.62399999999997,304.845
"2022-09-21 02:22:48+00",1377,294.61857142857144,304.86
"2022-09-21 02:22:50+00",1377,294.6075,304.845
"2022-09-21 02:22:52+00",1377,294.61333333333334,304.855
"2022-09-21 02:22:54+00",1377,294.6166666666667,304.855
"2022-09-21 02:22:56+00",1377,294.62571428571425,304.855
"2022-09-21 02:22:58+00",1377,294.6225,304.855
"2022-09-21 02:23:00+00",1377,294.62142857142857,304.85
"2022-09-21 02:23:02+00",1377,294.62333333333333,304.86
"2022-09-21 02:23:04+00",1377,294.6166666666667,304.86
"2022-09-21 02:23:06+00",1377,294.6225,304.855
"2022-09-21 02:23:08+00",1377,294.615,304.85
"2022-09-21 02:23:10+00",1377,294.62,304.86
"2022-09-21 02:23:12+00",1377,294.625,304.86
"2022-09-21 02:23:14+00",1377,294.622,304.855
"2022-09-21 02:23:16+00",1377,294.6166666666667,304.86
"2022-09-21 02:23:18+00",1377,294.61,304.855
"2022-09-21 02:23:20+00",1377,294.6066666666666,304.855
"2022-09-21 02:23:22+00",1377,294.6066666666667,304.855
"2022-09-21 02:23:24+00",1377,294.62600000000003,304.86
"2022-09-21 02:23:26+00",1377,294.616,304.86
"2022-09-21 02:23:28+00",1377,294.60200000000003,304.85
"2022-09-21 02:23:30+00",1377,294.60833333333335,304.855
"2022-09-21 02:23:32+00",1377,294.6016666666667,304.845
"2022-09-21 02:23:34+00",1377,294.61199999999997,304.845
"2022-09-21 02:23:36+00",1377,294.608,304.835
"2022-09-21 02:23:38+00",1377,294.59666666666664,304.84
"2022-09-21 02:23:40+00",1377,294.6,304.835
"2022-09-21 02:23:42+00",1377,294.6133333333333,304.835
"2022-09-21 02:23:44+00",1377,294.6085714285714,304.83
"2022-09-21 02:23:46+00",1377,294.6116666666667,304.84
"2022-09-21 02:23:48+00",1377,294.61571428571426,304.84000000000003
"2022-09-21 02:23:50+00",1377,294.59499999999997,304.84
"2022-09-21 02:23:52+00",1377,294.59800000000007,304.825
"2022-09-21 02:23:54+00",1377,294.61199999999997,304.835
"2022-09-21 02:23:56+00",1377,294.6133333333333,304.835
"2022-09-21 02:23:58+00",1377,294.584,304.84
"2022-09-21 02:24:00+00",1377,294.59749999999997,304.83
"2022-09-21 02:24:02+00",1377,294.59999999999997,304.84
"2022-09-21 02:24:04+00",1377,294.61,304.825
"2022-09-21 02:24:06+00",1377,294.6033333333334,304.82
"2022-09-21 02:24:08+00",1377,294.6,304.83
"2022-09-21 02:24:10+00",1377,294.5971428571429,304.825
"2022-09-21 02:24:12+00",1377,294.59749999999997,304.825
"2022-09-21 02:24:14+00",1377,294.60600000000005,304.82
"2022-09-21 02:24:16+00",1377,294.6033333333333,304.82
"2022-09-21 02:24:18+00",1377,294.59749999999997,304.82
"2022-09-21 02:24:20+00",1377,294.58833333333337,304.805
"2022-09-21 02:24:22+00",1377,294.59999999999997,304.81
"2022-09-21 02:24:24+00",1377,294.59375000000006,304.82
"2022-09-21 02:24:26+00",1377,294.60857142857145,304.815
"2022-09-21 02:24:28+00",1377,294.5957142857143,304.82
"2022-09-21 02:24:30+00",1377,294.59400000000005,304.83
"2022-09-21 02:24:32+00",1377,294.59142857142854,304.815
"2022-09-21 02:24:34+00",1377,294.5875,304.82
"2022-09-21 02:24:36+00",1377,294.6,304.82
"2022-09-21 02:24:38+00",1377,294.59,304.835
"2022-09-21 02:24:40+00",1377,294.5914285714286,304.82
"2022-09-21 02:24:42+00",1377,294.59749999999997,304.825
"2022-09-21 02:24:44+00",1377,294.6,304.83
"2022-09-21 02:24:46+00",1377,294.59833333333336,304.83
"2022-09-21 02:24:48+00",1377,294.5933333333333,304.83
"2022-09-21 02:24:50+00",1377,294.59,304.83
"2022-09-21 02:24:52+00",1377,294.59800000000007,304.83
"2022-09-21 02:24:54+00",1377,294.59499999999997,304.825
"2022-09-21 02:24:56+00",1377,294.58666666666664,304.83
"2022-09-21 02:24:58+00",1377,294.584,304.83
"2022-09-21 02:25:00+00",1377,294.5828571428571,304.83
"2022-09-21 02:25:02+00",1377,294.58,304.835
"2022-09-21 02:25:04+00",1377,294.5957142857143,304.84
"2022-09-21 02:25:06+00",1377,294.59999999999997,304.83
"2022-09-21 02:25:08+00",1377,294.59285714285716,304.83
"2022-09-21 02:25:10+00",1377,294.582,304.835
"2022-09-21 02:25:12+00",1377,294.58799999999997,304.835
"2022-09-21 02:25:14+00",1377,294.58,304.835
"2022-09-21 02:25:16+00",1377,294.59000000000003,304.835
"2022-09-21 02:25:18+00",1377,294.585,304.85
"2022-09-21 02:25:20+00",1377,294.58428571428567,304.845
"2022-09-21 02:25:22+00",1377,294.5871428571428,304.845
"2022-09-21 02:25:24+00",1377,294.59714285714284,304.835
"2022-09-21 02:25:26+00",1377,294.59285714285716,304.845
"2022-09-21 02:25:28+00",1377,294.575,304.84
"2022-09-21 02:25:30+00",1377,294.57399999999996,304.83
"2022-09-21 02:25:32+00",1377,294.578,304.84
"2022-09-21 02:25:34+00",1377,294.59,304.835
"2022-09-21 02:25:36+00",1377,294.59,304.85
"2022-09-21 02:25:38+00",1377,294.58000000000004,304.84
"2022-09-21 02:25:40+00",1377,294.57,304.845
"2022-09-21 02:25:42+00",1377,294.58,304.84000000000003
"2022-09-21 02:25:44+00",1377,294.5933333333333,304.855
"2022-09-21 02:25:46+00",1377,294.5857142857143,304.85
"2022-09-21 02:25:48+00",1377,294.5833333333333,304.845
"2022-09-21 02:25:50+00",1377,294.57714285714286,304.86
"2022-09-21 02:25:52+00",1377,294.584,304.855
"2022-09-21 02:25:54+00",1377,294.59000000000003,304.865
"2022-09-21 02:25:56+00",1377,294.575,304.85
"2022-09-21 02:25:58+00",1377,294.575,304.865
"2022-09-21 02:26:00+00",1377,294.575,304.86
"2022-09-21 02:26:02+00",1377,294.57374999999996,304.87
"2022-09-21 02:26:04+00",1377,294.57666666666665,304.875
"2022-09-21 02:26:06+00",1377,294.59000000000003,304.875
"2022-09-21 02:26:08+00",1377,294.58142857142855,304.875
"2022-09-21 02:26:10+00",1377,294.57428571428574,304.875
"2022-09-21 02:26:12+00",1377,294.57,304.875
"2022-09-21 02:26:14+00",1377,294.57428571428574,304.87
"2022-09-21 02:26:16+00",1377,294.56666666666666,304.87
"2022-09-21 02:26:18+00",1377,294.57666666666665,304.875
"2022-09-21 02:26:20+00",1377,294.5833333333333,304.875
"2022-09-21 02:26:22+00",1377,294.5857142857143,304.875
"2022-09-21 02:26:24+00",1377,294.58,304.875
"2022-09-21 02:26:26+00",1377,294.56666666666666,304.875
"2022-09-21 02:26:28+00",1377,294.56,304.875
"2022-09-21 02:26:30+00",1377,294.56333333333333,304.865
"2022-09-21 02:26:32+00",1377,294.575,304.88
"2022-09-21 02:26:34+00",1377,294.57666666666665,304.885
"2022-09-21 02:26:36+00",1377,294.5675,304.875
"2022-09-21 02:26:38+00",1377,294.565,304.875
"2022-09-21 02:26:40+00",1377,294.566,304.865
"2022-09-21 02:26:42+00",1377,294.58750000000003,304.875
"2022-09-21 02:26:44+00",1377,294.59285714285716,304.875
"2022-09-21 02:26:46+00",1377,294.57,304.88
"2022-09-21 02:26:48+00",1377,294.565,304.88
"2022-09-21 02:26:50+00",1377,294.5675,304.87
"2022-09-21 02:26:52+00",1377,294.57571428571424,304.87
"2022-09-21 02:26:54+00",1377,294.578,304.88
"2022-09-21 02:26:56+00",1377,294.5828571428571,304.87
"2022-09-21 02:26:58+00",1377,294.57142857142856,304.88
"2022-09-21 02:27:00+00",1377,294.58142857142855,304.875
"2022-09-21 02:27:02+00",1377,294.5783333333333,304.875
"2022-09-21 02:27:04+00",1377,294.58,304.87
"2022-09-21 02:27:06+00",1377,294.57,304.885
"2022-09-21 02:27:08+00",1377,294.57,304.865
"2022-09-21 02:27:10+00",1377,294.568,304.87
"2022-09-21 02:27:12+00",1377,294.5733333333333,304.88
"2022-09-21 02:27:14+00",1377,294.568,304.87
"2022-09-21 02:27:16+00",1377,294.56166666666667,304.88
"2022-09-21 02:27:18+00",1377,294.57571428571424,304.87
"2022-09-21 02:27:20+00",1377,294.58,304.87
"2022-09-21 02:27:22+00",1377,294.58250000000004,304.875
"2022-09-21 02:27:24+00",1377,294.586,304.875
"2022-09-21 02:27:26+00",1377,294.5914285714286,304.875
"2022-09-21 02:27:28+00",1377,294.5828571428571,304.87
"2022-09-21 02:27:30+00",1377,294.58714285714285,304.875
"2022-09-21 02:27:32+00",1377,294.59166666666664,304.865
"2022-09-21 02:27:34+00",1377,294.5783333333333,304.865
"2022-09-21 02:27:36+00",1377,294.58,304.875
"2022-09-21 02:27:38+00",1377,294.58666666666664,304.87
"2022-09-21 02:27:40+00",1377,294.5833333333333,304.865
"2022-09-21 02:27:42+00",1377,294.59714285714284,304.865
"2022-09-21 02:27:44+00",1377,294.58599999999996,304.855
"2022-09-21 02:27:46+00",1377,294.585,304.85
"2022-09-21 02:27:48+00",1377,294.568,304.85
"2022-09-21 02:27:50+00",1377,294.5825,304.84
"2022-09-21 02:27:52+00",1377,294.58599999999996,304.845
"2022-09-21 02:27:54+00",1377,294.592,304.85
"2022-09-21 02:27:56+00",1377,294.58599999999996,304.85
"2022-09-21 02:27:58+00",1377,294.5783333333333,304.845
"2022-09-21 02:28:00+00",1377,294.59,304.84
"2022-09-21 02:28:02+00",1377,294.59,304.83
"2022-09-21 02:28:04+00",1377,294.59999999999997,304.85
"2022-09-21 02:28:06+00",1377,294.5871428571428,304.84
"2022-09-21 02:28:08+00",1377,294.59499999999997,304.84000000000003
"2022-09-21 02:28:10+00",1377,294.6028571428572,304.84
"2022-09-21 02:28:12+00",1377,294.6066666666666,304.845
"2022-09-21 02:28:14+00",1377,294.61000000000007,304.845
"2022-09-21 02:28:16+00",1377,294.59875,304.845
"2022-09-21 02:28:18+00",1377,294.59714285714284,304.85
"2022-09-21 02:28:20+00",1377,294.5957142857143,304.845
"2022-09-21 02:28:22+00",1377,294.61000000000007,304.85
"2022-09-21 02:28:24+00",1377,294.61199999999997,304.85
"2022-09-21 02:28:26+00",1377,294.60600000000005,304.845
"2022-09-21 02:28:28+00",1377,294.5899999999999,304.835
"2022-09-21 02:28:30+00",1377,294.6066666666667,304.83
"2022-09-21 02:28:32+00",1377,294.6066666666667,304.825
"2022-09-21 02:28:34+00",1377,294.5966666666667,304.825
"2022-09-21 02:28:36+00",1377,294.59000000000003,304.84
"2022-09-21 02:28:38+00",1377,294.5916666666667,304.835
"2022-09-21 02:28:40+00",1377,294.6,304.83
"2022-09-21 02:28:42+00",1377,294.6042857142857,304.84
"2022-09-21 02:28:44+00",1377,294.5833333333333,304.83
"2022-09-21 02:28:46+00",1377,294.59285714285716,304.83
"2022-09-21 02:28:48+00",1377,294.5975,304.825
"2022-09-21 02:28:50+00",1377,294.5933333333333,304.835
"2022-09-21 02:28:52+00",1377,294.6042857142857,304.825
"2022-09-21 02:28:54+00",1377,294.59833333333336,304.83
"2022-09-21 02:28:56+00",1377,294.59166666666664,304.825
"2022-09-21 02:28:58+00",1377,294.58599999999996,304.82
"2022-09-21 02:29:00+00",1377,294.59714285714284,304.83
"2022-09-21 02:29:02+00",1377,294.5957142857143,304.825
"2022-09-21 02:29:04+00",1377,294.5942857142857,304.82
"2022-09-21 02:29:06+00",1377,294.58,304.82
"2022-09-21 02:29:08+00",1377,294.58,304.825
"2022-09-21 02:29:10+00",1377,294.594,304.815
"2022-09-21 02:29:12+00",1377,294.59285714285716,304.83
"2022-09-21 02:29:14+00",1377,294.59,304.82
"2022-09-21 02:29:16+00",1377,294.5857142857143,304.825
"2022-09-21 02:29:18+00",1377,294.586,304.815
"2022-09-21 02:29:20+00",1377,294.59000000000003,304.83
"2022-09-21 02:29:22+00",1377,294.60249999999996,304.83
"2022-09-21 02:29:24+00",1377,294.6033333333334,304.825
"2022-09-21 02:29:26+00",1377,294.592,304.82
"2022-09-21 02:29:28+00",1377,294.588,304.825
"2022-09-21 02:29:30+00",1377,294.5975,304.815
"2022-09-21 02:29:32+00",1377,294.59666666666664,304.82
"2022-09-21 02:29:34+00",1377,294.57,304.82
"2022-09-21 02:29:36+00",1377,294.5833333333333,304.81
"2022-09-21 02:29:38+00",1377,294.5942857142858,304.81
"2022-09-21 02:29:40+00",1377,294.59125,304.8
"2022-09-21 02:29:42+00",1377,294.59857142857146,304.795
"2022-09-21 02:29:44+00",1377,294.59400000000005,304.805
"2022-09-21 02:29:46+00",1377,294.5925,304.805
"2022-09-21 02:29:48+00",1377,294.59714285714284,304.78999999999996
"2022-09-21 02:29:50+00",1377,294.60666666666674,304.79
"2022-09-21 02:29:52+00",1377,294.6,304.79
"2022-09-21 02:29:54+00",1377,294.59800000000007,304.78499999999997
"2022-09-21 02:29:56+00",1377,294.59400000000005,304.79
"2022-09-21 02:29:58+00",1377,294.5875,304.795
"2022-09-21 02:30:00+00",1377,294.588,304.79
"2022-09-21 02:30:02+00",1377,294.6,304.78499999999997
"2022-09-21 02:30:04+00",1377,294.59833333333336,304.8
"2022-09-21 02:30:06+00",1377,294.58666666666664,304.795
"2022-09-21 02:30:08+00",1377,294.59142857142854,304.795
"2022-09-21 02:30:10+00",1377,294.59666666666664,304.795
"2022-09-21 02:30:12+00",1377,294.6066666666666,304.79
"2022-09-21 02:30:14+00",1377,294.60200000000003,304.79
"2022-09-21 02:30:16+00",1377,294.59375,304.79
"2022-09-21 02:30:18+00",1377,294.594,304.78999999999996
"2022-09-21 02:30:20+00",1377,294.59000000000003,304.78499999999997
"2022-09-21 02:30:22+00",1377,294.59400000000005,304.8
"2022-09-21 02:30:24+00",1377,294.5833333333333,304.795
"2022-09-21 02:30:26+00",1377,294.5785714285715,304.8
"2022-09-21 02:30:28+00",1377,294.575,304.8
"2022-09-21 02:30:30+00",1377,294.584,304.805
"2022-09-21 02:30:32+00",1377,294.5925,304.81
"2022-09-21 02:30:34+00",1377,294.5783333333333,304.81
"2022-09-21 02:30:36+00",1377,294.5828571428571,304.8
"2022-09-21 02:30:38+00",1377,294.58714285714285,304.81
"2022-09-21 02:30:40+00",1377,294.595,304.815
"2022-09-21 02:30:42+00",1377,294.5833333333333,304.805
"2022-09-21 02:30:44+00",1377,294.592,304.81
"2022-09-21 02:30:46+00",1377,294.5914285714286,304.81
"2022-09-21 02:30:48+00",1377,294.59749999999997,304.8
"2022-09-21 02:30:50+00",1377,294.5871428571428,304.81
"2022-09-21 02:30:52+00",1377,294.59666666666664,304.81
"2022-09-21 02:30:54+00",1377,294.5916666666667,304.81
"2022-09-21 02:30:56+00",1377,294.5825,304.815
"2022-09-21 02:30:58+00",1377,294.59,304.81
"2022-09-21 02:31:00+00",1377,294.6,304.8
"2022-09-21 02:31:02+00",1377,294.6016666666667,304.815
"2022-09-21 02:31:04+00",1377,294.60600000000005,304.81
"2022-09-21 02:31:06+00",1377,294.592,304.815
"2022-09-21 02:31:08+00",1377,294.596,304.825
"2022-09-21 02:31:10+00",1377,294.59749999999997,304.81
"2022-09-21 02:31:12+00",1377,294.5975,304.815
"2022-09-21 02:31:14+00",1377,294.594,304.825
"2022-09-21 02:31:16+00",1377,294.59285714285716,304.825
"2022-09-21 02:31:18+00",1377,294.6,304.83
"2022-09-21 02:31:20+00",1377,294.6,304.83
"2022-09-21 02:31:22+00",1377,294.59666666666664,304.825
"2022-09-21 02:31:24+00",1377,294.59285714285716,304.825
"2022-09-21 02:31:26+00",1377,294.59142857142854,304.82
"2022-09-21 02:31:28+00",1377,294.58599999999996,304.82
"2022-09-21 02:31:30+00",1377,294.588,304.825
"2022-09-21 02:31:32+00",1377,294.5875,304.825
"2022-09-21 02:31:34+00",1377,294.57399999999996,304.83
"2022-09-21 02:31:36+00",1377,294.588,304.82
"2022-09-21 02:31:38+00",1377,294.58500000000004,304.825
